Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily Return,MA_7,52W High,52W Low,Volatility
2025-07-15 00:00:00+05:30,1480.2878,1490.5469,1476.503,1479.4911,8132454,0.0,0.0,-0.0005,1505.3592,1544.8301,1110.4151,0.0074
2025-07-16 00:00:00+05:30,1467.1403,1485.0687,1465.6463,1479.6902,10409983,0.0,0.0,0.0086,1497.4052,1544.8301,1110.4151,0.0071
2025-07-17 00:00:00+05:30,1481.4831,1483.6743,1468.0368,1470.5269,11854613,0.0,0.0,-0.0074,1488.6971,1544.8301,1110.4151,0.007
2025-07-18 00:00:00+05:30,1478.8935,1478.8935,1463.2558,1470.1284,10296318,0.0,0.0,-0.0059,1482.5787,1544.8301,1110.4151,0.0063
2025-07-21 00:00:00+05:30,1459.1722,1470.1285,1417.4389,1422.917,22442744,0.0,0.0,-0.0248,1469.9719,1544.8301,1110.4151,0.0102
2025-07-22 00:00:00+05:30,1421.7218,1426.2039,1405.0882,1407.1799,20396320,0.0,0.0,-0.0102,1458.2473,1544.8301,1110.4151,0.0101
2025-07-23 00:00:00+05:30,1420.3273,1420.3273,1408.7735,1418.9329,8354596,0.0,0.0,-0.001,1449.838,1544.8301,1110.4151,0.0103
2025-07-24 00:00:00+05:30,1413.5543,1417.3392,1390.4466,1397.3192,14740507,0.0,0.0,-0.0115,1438.0992,1544.8301,1110.4151,0.0102
2025-07-25 00:00:00+05:30,1393.3351,1395.4267,1378.594,1386.1637,11854722,0.0,0.0,-0.0051,1424.7383,1544.8301,1110.4151,0.0076
2025-07-28 00:00:00+05:30,1386.7615,1402.1998,1379.4904,1382.0801,7748361,0.0,0.0,-0.0034,1412.103,1544.8301,1110.4151,0.0079
2025-07-29 00:00:00+05:30,1377.4984,1414.5504,1377.4984,1411.4628,10750072,0.0,0.0,0.0247,1403.7222,1544.8301,1110.4151,0.0151
2025-07-30 00:00:00+05:30,1412.4588,1417.6382,1395.7257,1404.4906,7209849,0.0,0.0,-0.0056,1401.0899,1544.8301,1110.4151,0.0122
2025-07-31 00:00:00+05:30,1382.5781,1397.0204,1376.7015,1384.6697,17065827,0.0,0.0,0.0015,1397.8741,1544.8301,1110.4151,0.0116
2025-08-01 00:00:00+05:30,1381.3829,1400.3073,1378.7933,1388.1558,10321171,0.0,0.0,0.0049,1393.4774,1544.8301,1110.4151,0.0118
2025-08-04 00:00:00+05:30,1389.5502,1410.4667,1386.1637,1405.885,6312820,0.0,0.0,0.0118,1394.7011,1544.8301,1110.4151,0.011
2025-08-05 00:00:00+05:30,1405.387,1405.387,1382.578,1386.1637,9315972,0.0,0.0,-0.0137,1394.7011,1544.8301,1110.4151,0.0125
2025-08-06 00:00:00+05:30,1386.3631,1390.3472,1377.7973,1387.2595,5834312,0.0,0.0,0.0006,1395.441,1544.8301,1110.4151,0.0123
2025-08-07 00:00:00+05:30,1382.1796,1388.1557,1360.566,1383.8729,9976705,0.0,0.0,0.0012,1391.4996,1544.8301,1110.4151,0.008
2025-08-08 00:00:00+05:30,1379.4904,1391.6418,1359.57,1362.3589,8793606,0.0,0.0,-0.0124,1385.4808,1544.8301,1110.4151,0.0092
2025-08-11 00:00:00+05:30,1364.5502,1382.4786,1355.7851,1380.6857,9997486,0.0,0.0,0.0118,1384.9116,1544.8301,1110.4151,0.0103
2025-08-12 00:00:00+05:30,1376.4028,1396.3233,1369.7294,1374.9088,12244664,0.0,0.0,-0.0011,1383.0192,1544.8301,1110.4151,0.0102
2025-08-13 00:00:00+05:30,1382.4785,1386.2635,1372.0203,1377.1,7457021,0.0,0.0,-0.0039,1378.9071,1544.8301,1110.4151,0.0087
2025-08-14 00:00:00+05:30,1377.3,1380.7,1370.1,1373.8,7126128,5.5,0.0,-0.0025,1377.1408,1544.8301,1110.4151,0.0072
2025-08-18 00:00:00+05:30,1390.0,1394.9,1377.0,1381.7,11785109,0.0,0.0,-0.006,1376.3466,1544.8301,1110.4151,0.0074
2025-08-19 00:00:00+05:30,1390.0,1421.0,1389.1,1420.1,14384719,0.0,0.0,0.0217,1381.5219,1544.8301,1110.4151,0.0116
2025-08-20 00:00:00+05:30,1413.0,1424.9,1410.0,1413.0,8725641,0.0,0.0,0.0,1388.7563,1544.8301,1110.4151,0.0101
2025-08-21 00:00:00+05:30,1425.0,1431.9,1420.3,1424.8,11021323,0.0,0.0,-0.0001,1395.0584,1544.8301,1110.4151,0.0093
2025-08-22 00:00:00+05:30,1420.0,1423.4,1407.9,1409.2,5818868,0.0,0.0,-0.0076,1399.9571,1544.8301,1110.4151,0.0099
2025-08-25 00:00:00+05:30,1414.7,1419.5,1405.7,1412.6,5979407,0.0,0.0,-0.0015,1405.0286,1544.8301,1110.4151,0.0097
2025-08-26 00:00:00+05:30,1408.0,1410.0,1381.6,1384.9,12145259,0.0,0.0,-0.0164,1406.6143,1544.8301,1110.4151,0.0117
2025-08-28 00:00:00+05:30,1389.9,1392.2,1366.5,1385.9,13161813,0.0,0.0,-0.0029,1407.2143,1544.8301,1110.4151,0.0115
2025-08-29 00:00:00+05:30,1381.1,1403.5,1350.0,1357.2,18758842,0.0,0.0,-0.0173,1398.2286,1544.8301,1110.4151,0.0075
2025-09-01 00:00:00+05:30,1356.0,1363.2,1340.6,1353.9,11232238,0.0,0.0,-0.0015,1389.7857,1544.8301,1110.4151,0.0073
2025-09-02 00:00:00+05:30,1354.8,1384.5,1354.5,1366.5,11517006,0.0,0.0,0.0086,1381.4571,1544.8301,1110.4151,0.0091
2025-09-03 00:00:00+05:30,1369.7,1376.5,1360.5,1372.6,7847563,0.0,0.0,0.0021,1376.2286,1544.8301,1110.4151,0.0095
2025-09-04 00:00:00+05:30,1371.8,1374.0,1357.1,1359.3,13223177,0.0,0.0,-0.0091,1368.6143,1544.8301,1110.4151,0.0096
2025-09-05 00:00:00+05:30,1363.0,1381.0,1359.3,1375.0,5777575,0.0,0.0,0.0088,1367.2,1544.8301,1110.4151,0.0094
2025-09-08 00:00:00+05:30,1380.0,1386.0,1372.4,1378.5,6986720,0.0,0.0,-0.0011,1366.1429,1544.8301,1110.4151,0.0094
2025-09-09 00:00:00+05:30,1376.6,1381.2,1368.7,1376.2,9754452,0.0,0.0,-0.0003,1368.8571,1544.8301,1110.4151,0.0063
2025-09-10 00:00:00+05:30,1383.9,1388.5,1374.1,1377.0,7790815,0.0,0.0,-0.005,1372.1571,1544.8301,1110.4151,0.0066
2025-09-11 00:00:00+05:30,1376.0,1385.5,1375.0,1383.3,9766072,0.0,0.0,0.0053,1374.5571,1544.8301,1110.4151,0.006
2025-09-12 00:00:00+05:30,1383.3,1396.3,1380.5,1395.0,7403368,0.0,0.0,0.0085,1377.7571,1544.8301,1110.4151,0.0068
2025-09-15 00:00:00+05:30,1393.0,1400.8,1388.6,1399.3,5396697,0.0,0.0,0.0045,1383.4714,1544.8301,1110.4151,0.0052
2025-09-16 00:00:00+05:30,1404.7,1408.0,1398.2,1405.3,8686961,0.0,0.0,0.0004,1387.8,1544.8301,1110.4151,0.0046
2025-09-17 00:00:00+05:30,1407.0,1416.2,1406.9,1413.8,7519417,0.0,0.0,0.0048,1392.8429,1544.8301,1110.4151,0.0045
2025-09-18 00:00:00+05:30,1420.4,1422.0,1410.7,1415.0,9332642,0.0,0.0,-0.0038,1398.3857,1544.8301,1110.4151,0.005
2025-09-19 00:00:00+05:30,1414.9,1417.0,1403.6,1407.4,13461373,0.0,0.0,-0.0053,1402.7286,1544.8301,1110.4151,0.0051
2025-09-22 00:00:00+05:30,1403.9,1410.7,1388.0,1390.6,7757970,0.0,0.0,-0.0095,1403.7714,1544.8301,1110.4151,0.0064
2025-09-23 00:00:00+05:30,1391.0,1395.0,1376.8,1389.8,14014702,0.0,0.0,-0.0009,1403.0286,1544.8301,1110.4151,0.0052
2025-09-24 00:00:00+05:30,1385.3,1396.0,1380.4,1383.0,5922759,0.0,0.0,-0.0017,1400.7,1544.8301,1110.4151,0.0045
2025-09-25 00:00:00+05:30,1381.3,1384.5,1369.0,1372.4,11411143,0.0,0.0,-0.0064,1396.0,1544.8301,1110.4151,0.0046
2025-09-26 00:00:00+05:30,1372.0,1382.7,1366.0,1377.6,9879109,0.0,0.0,0.0041,1390.8286,1544.8301,1110.4151,0.0044
2025-09-29 00:00:00+05:30,1381.6,1389.0,1368.0,1372.8,14231999,0.0,0.0,-0.0064,1384.8,1544.8301,1110.4151,0.0045
2025-09-30 00:00:00+05:30,1377.1,1377.1,1362.8,1364.0,14604684,0.0,0.0,-0.0095,1378.6,1544.8301,1110.4151,0.005
2025-10-01 00:00:00+05:30,1367.0,1378.6,1362.7,1368.7,12045916,0.0,0.0,0.0012,1375.4714,1544.8301,1110.4151,0.0048
2025-10-03 00:00:00+05:30,1363.2,1371.6,1356.9,1363.4,12842347,0.0,0.0,0.0001,1371.7,1544.8301,1110.4151,0.0049
2025-10-06 00:00:00+05:30,1360.0,1377.4,1359.0,1375.0,12396580,0.0,0.0,0.011,1370.5571,1544.8301,1110.4151,0.0072
2025-10-07 00:00:00+05:30,1376.0,1395.9,1375.9,1384.8,11244040,0.0,0.0,0.0064,1372.3286,1544.8301,1110.4151,0.0071
2025-10-08 00:00:00+05:30,1384.8,1389.0,1364.5,1367.4,8525081,0.0,0.0,-0.0126,1370.8714,1544.8301,1110.4151,0.0086
2025-10-09 00:00:00+05:30,1374.0,1380.0,1369.1,1377.8,8826633,0.0,0.0,0.0028,1371.5857,1544.8301,1110.4151,0.0084
2025-10-10 00:00:00+05:30,1377.8,1388.0,1375.1,1381.7,6373084,0.0,0.0,0.0028,1374.1143,1544.8301,1110.4151,0.0073
2025-10-13 00:00:00+05:30,1376.9,1377.7,1367.8,1375.0,7600682,0.0,0.0,-0.0014,1375.0143,1544.8301,1110.4151,0.0074
2025-10-14 00:00:00+05:30,1380.0,1388.0,1370.1,1375.9,9768174,0.0,0.0,-0.003,1376.8,1544.8301,1110.4151,0.0075
2025-10-15 00:00:00+05:30,1383.0,1384.0,1372.7,1374.3,10882743,0.0,0.0,-0.0063,1376.7,1544.8301,1110.4151,0.0064
2025-10-16 00:00:00+05:30,1375.1,1400.5,1375.0,1398.3,12315932,0.0,0.0,0.0169,1378.6286,1544.8301,1110.4151,0.0092
2025-10-17 00:00:00+05:30,1401.0,1423.3,1399.1,1416.8,19335561,0.0,0.0,0.0113,1385.6857,1544.8301,1110.4151,0.0082
2025-10-20 00:00:00+05:30,1440.0,1473.8,1433.3,1466.8,24721978,0.0,0.0,0.0186,1398.4,1544.8301,1110.4151,0.01
2025-10-21 00:00:00+05:30,1468.0,1474.0,1460.0,1465.2,2066169,0.0,0.0,-0.0019,1410.3286,1544.8301,1110.4151,0.0104
2025-10-23 00:00:00+05:30,1475.0,1482.9,1444.6,1448.4,18707090,0.0,0.0,-0.018,1420.8143,1544.8301,1110.4151,0.0135
2025-10-24 00:00:00+05:30,1450.0,1459.8,1441.0,1451.6,9700837,0.0,0.0,0.0011,1431.6286,1544.8301,1110.4151,0.0133
2025-10-27 00:00:00+05:30,1463.0,1485.0,1458.0,1484.1,14113867,0.0,0.0,0.0144,1447.3143,1544.8301,1110.4151,0.0132
2025-10-28 00:00:00+05:30,1484.1,1492.0,1477.6,1486.9,17631577,0.0,0.0,0.0019,1459.9714,1544.8301,1110.4151,0.0123
2025-10-29 00:00:00+05:30,1490.0,1508.3,1488.1,1504.2,11884745,0.0,0.0,0.0095,1472.4571,1544.8301,1110.4151,0.0121
2025-10-30 00:00:00+05:30,1500.0,1503.1,1484.0,1488.5,9318663,0.0,0.0,-0.0077,1475.5571,1544.8301,1110.4151,0.0107
2025-10-31 00:00:00+05:30,1490.4,1497.5,1482.3,1486.4,8758053,0.0,0.0,-0.0027,1478.5857,1544.8301,1110.4151,0.0108
2025-11-03 00:00:00+05:30,1486.0,1495.0,1479.3,1484.7,8452085,0.0,0.0,-0.0009,1483.7714,1544.8301,1110.4151,0.0075
2025-11-04 00:00:00+05:30,1483.9,1492.8,1470.1,1473.1,10007806,0.0,0.0,-0.0073,1486.8428,1544.8301,1110.4151,0.0083
2025-11-06 00:00:00+05:30,1484.0,1501.6,1476.2,1496.1,16772678,0.0,0.0,0.0082,1488.5571,1544.8301,1110.4151,0.0068
2025-11-07 00:00:00+05:30,1494.6,1498.4,1475.9,1478.0,7821765,0.0,0.0,-0.0111,1487.2857,1544.8301,1110.4151,0.008
2025-11-10 00:00:00+05:30,1477.9,1501.0,1475.5,1489.3,7068438,0.0,0.0,0.0077,1485.1571,1544.8301,1110.4151,0.0076
2025-11-11 00:00:00+05:30,1497.0,1498.8,1480.2,1493.4,7127506,0.0,0.0,-0.0024,1485.8571,1544.8301,1110.4151,0.0071
2025-11-12 00:00:00+05:30,1505.0,1524.7,1500.0,1511.5,12384459,0.0,0.0,0.0043,1489.4429,1544.8301,1110.4151,0.0074
2025-11-13 00:00:00+05:30,1515.0,1522.1,1506.8,1510.9,7196443,0.0,0.0,-0.0027,1493.1857,1544.8301,1110.4151,0.0074
2025-11-14 00:00:00+05:30,1505.5,1520.9,1505.5,1518.9,7682823,0.0,0.0,0.0089,1499.7286,1544.8301,1110.4151,0.0075
2025-11-17 00:00:00+05:30,1520.9,1523.7,1511.5,1518.3,5871416,0.0,0.0,-0.0017,1502.9,1544.8301,1110.4151,0.007
2025-11-18 00:00:00+05:30,1521.7,1527.8,1510.5,1519.4,11045042,0.0,0.0,-0.0015,1508.8143,1544.8301,1110.4151,0.005
